基金代码,交易日期,申购金额,赎回金额,申赎1曝光,申赎2曝光,申赎3曝光,基金类型,风险等级,主要投资行业,投资风格,流动性等级,星期-申购,星期-赎回,节假日,百度指数-申购,情绪热度,发薪收盘
164906,20250323,2242.36,6346.89,13347.78,2401.0,8444.48,混合型,中等,"医药生物-20%,电子-15%",平衡型,高,0.03,0.02,0.0,395.0,1647261.8,6896.3
100050,20250323,1395.47,1886.4,4504.74,2948.48,3532.69,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.04,0.07,0.0,395.0,1526448.76,2661.55
86,20250323,1813.31,7981.63,3505.14,2989.45,2941.42,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.09,0.07,0.0,448.0,1526448.76,2661.55
1016,20250323,3628.96,2012.29,4559.84,2401.0,3256.48,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.06,0.05,0.0,4001.0,9537910.1,2675.36
530028,20250323,7378.3,7187.28,4434.09,3374.46,3451.46,混合型,中等,"金融-30%,信息技术-20%,医疗保健-15%",平衡型,高,0.05,0.05,0.0,268.0,1526448.8,2661.55
1407,20250323,1448.95,1862.64,2801.54,2401.0,2908.92,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.08,0.08,0.0,448.0,15738836.3,6390.95
965,20250323,3220.61,1701.57,3106.01,2401.0,2715.36,混合型,中等,"金融-30%,科技-25%",平衡型,高,0.07,0.09,0.0,448.0,15738836.0,6390.93
385,20250323,2301.23,1706.54,2478.71,2423.61,2490.72,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.08,0.08,0.0,133.0,62316400.0,3364.93
192,20250323,2555.96,1699.69,2744.32,2488.6,2682.86,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.05,0.05,0.0,214.0,1526448.8,2661.55
164402,20250323,2053.88,1736.07,4915.88,2401.0,6267.98,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.04,0.03,0.0,133.0,482009.41,2701.27
168204,20250323,1795.2,1593.92,4218.63,2401.0,6316.01,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.04,0.03,0.0,268.0,1526448.76,2661.45
166016,20250323,7029.88,3848.06,3404.13,2598.09,3248.71,混合型,中等,"金融-30%,信息技术-20%,医疗保健-15%",平衡型,高,0.02,0.02,0.0,268.0,482009.41,2701.27
1338,20250323,5519.74,3196.19,3744.62,2818.5,3386.46,混合型,中等,"科技-30%,医疗健康-25%,新能源-20%",成长型,高,0.04,0.04,0.0,395.0,1513823.39,10651.36
161024,20250323,1799.26,1680.27,4429.86,2401.0,4937.07,混合型,中等,"金融-30%,科技-25%,消费-20%,医疗-15%,其他-10%",平衡型,高,0.04,0.03,0.0,395.0,482009.41,2701.27
1316,20250323,2987.79,4360.49,3931.83,2808.61,3749.57,混合型,中等,"医药生物-20%,电子-15%,计算机-10%",成长型,高,0.06,0.05,0.0,268.0,2455212.8,16146.46
160717,20250323,1655.06,4246.3,2942.12,2401.0,2947.07,混合型,中等,"金融-30%,科技-25%,消费-20%,医疗-15%",平衡型,高,0.09,0.07,0.0,176.0,16467770.0,3755.97
161028,20250324,26459.62,19601.6,46542.05,2401.0,101419.36,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.22,0.18,1.0,68193.0,384621.94,2675.42
402,20250324,7747.07,2274.31,3037.49,2555.71,3297.45,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.18,0.17,1.0,432.0,14022527.1,6412.0
1480,20250324,8411.74,9180.48,7706.26,2401.0,18359.17,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.17,0.16,1.0,3319.0,14022527.08,6412.0
50027,20250324,21283.69,11009.95,10066.43,4484.96,10813.83,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.17,0.22,1.0,1820.0,1300458.3,2666.96
164906,20250324,16196.78,27873.65,41741.88,2401.0,48203.56,混合型,中等,"医药生物-20%,电子-15%",平衡型,高,0.19,0.19,1.0,3319.0,1387140.4,6842.23
100050,20250324,4631.64,2745.86,9381.2,3929.71,8038.28,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.15,0.17,1.0,3319.0,1300458.26,2667.06
86,20250324,2423.74,13231.95,5536.83,3670.45,5543.18,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.15,0.14,1.0,700.0,1300458.26,2667.06
1016,20250324,13762.1,3639.12,7591.11,2401.0,7957.75,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.18,0.17,1.0,68193.0,7858206.6,2693.34
530028,20250324,30518.38,21576.6,7353.05,4167.07,7790.33,混合型,中等,"金融-30%,信息技术-20%,医疗保健-15%",平衡型,高,0.19,0.18,1.0,1820.0,1300458.3,2667.06
1407,20250324,5599.3,5394.34,3929.0,2401.0,5489.5,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.15,0.16,1.0,700.0,14022527.1,6412.0
965,20250324,7561.76,2949.85,4972.39,2401.0,4410.08,混合型,中等,"金融-30%,科技-25%",平衡型,高,0.17,0.16,1.0,700.0,14022527.1,6412.0
385,20250324,5783.3,3987.49,2619.99,2437.03,2866.53,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.16,0.22,1.0,432.0,58674544.1,3370.13
192,20250324,12979.93,3757.93,3497.37,2620.7,4367.69,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.18,0.22,1.0,277.0,1300458.3,2667.06
164402,20250324,11562.61,10311.18,13342.13,2401.0,39049.69,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.21,0.2,1.0,432.0,384621.94,2675.42
168204,20250324,6554.05,5270.64,9332.45,2401.0,32207.24,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.19,0.17,1.0,1820.0,1300458.26,2666.96
166016,20250324,49046.52,26450.67,5584.86,3178.78,9583.94,混合型,中等,"金融-30%,信息技术-20%,医疗保健-15%",平衡型,高,0.16,0.22,1.0,1820.0,384621.94,2675.42
1338,20250324,18426.05,16399.19,6566.09,3482.54,9222.96,混合型,中等,"科技-30%,医疗健康-25%,新能源-20%",成长型,高,0.18,0.18,1.0,3319.0,1408167.26,10642.62
161024,20250324,9854.05,6541.01,10782.75,2401.0,25068.81,混合型,中等,"金融-30%,科技-25%,消费-20%,医疗-15%,其他-10%",平衡型,高,0.2,0.18,1.0,3319.0,384621.94,2675.42
1316,20250324,11235.17,3560.24,7218.83,3410.48,9803.64,混合型,中等,"医药生物-20%,电子-15%,计算机-10%",成长型,高,0.18,0.2,1.0,1820.0,2153868.6,16187.19
160717,20250324,3580.95,2993.99,4144.46,2401.0,5331.26,混合型,中等,"金融-30%,科技-25%,消费-20%,医疗-15%",平衡型,高,0.16,0.17,1.0,299.0,13647109.0,3776.48
161028,20250325,10627.12,18699.37,54105.75,2401.0,101292.91,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.24,0.18,1.0,59146.0,293553.81,2687.06
402,20250325,6034.92,3095.47,3254.36,2627.76,3350.44,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.19,0.19,1.0,455.0,11857510.1,6295.37
1480,20250325,15812.1,23170.53,8635.92,2401.0,18627.61,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.19,0.19,1.0,3213.0,11857510.09,6295.37
50027,20250325,53422.1,9026.77,12438.61,5475.37,11562.64,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.2,0.22,1.0,1533.0,1367513.8,2700.88
164906,20250325,17788.57,42673.39,48954.49,2401.0,49543.65,混合型,中等,"医药生物-20%,电子-15%",平衡型,高,0.2,0.23,1.0,3213.0,1282757.8,6863.96
100050,20250325,4553.44,3293.68,10873.88,4464.47,8294.71,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.16,0.17,1.0,3213.0,1367513.76,2700.98
86,20250325,2845.6,11576.63,6382.42,4333.08,5686.59,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.18,0.19,1.0,734.0,1367513.76,2700.98
1016,20250325,9956.16,3680.2,8554.68,2401.0,7882.87,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.2,0.18,1.0,59146.0,6719175.1,2691.91
530028,20250325,68920.54,14195.56,9168.56,4968.86,8304.6,混合型,中等,"金融-30%,信息技术-20%,医疗保健-15%",平衡型,高,0.22,0.23,1.0,1533.0,1367513.8,2700.98
1407,20250325,4738.34,8410.41,4087.24,2401.0,5550.25,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.17,0.15,1.0,734.0,11857510.1,6295.37
965,20250325,10492.83,3098.74,5774.89,2401.0,4446.1,混合型,中等,"金融-30%,科技-25%",平衡型,高,0.17,0.17,1.0,734.0,11857510.1,6295.35
385,20250325,5803.74,2496.33,2670.85,2459.63,2894.09,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.18,0.17,1.0,455.0,51643568.1,3369.98
192,20250325,26466.69,5270.96,3799.02,2703.35,4556.31,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.22,0.22,1.0,262.0,1367513.8,2700.98
164402,20250325,5743.18,6820.98,15295.4,2401.0,39693.24,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.19,0.19,1.0,455.0,293553.81,2687.06
168204,20250325,12368.84,16875.99,10986.9,2401.0,34053.84,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.21,0.22,1.0,1533.0,1367513.76,2700.88
166016,20250325,79307.34,22979.69,6036.98,3406.24,10380.08,混合型,中等,"金融-30%,信息技术-20%,医疗保健-15%",平衡型,高,0.18,0.21,1.0,1533.0,293553.81,2687.06
1338,20250325,20804.13,19257.96,7506.34,3892.97,9550.74,混合型,中等,"科技-30%,医疗健康-25%,新能源-20%",成长型,高,0.2,0.2,1.0,3213.0,1051535.01,10624.91
161024,20250325,5278.5,4873.93,12116.48,2401.0,25024.3,混合型,中等,"金融-30%,科技-25%,消费-20%,医疗-15%,其他-10%",平衡型,高,0.22,0.19,1.0,3213.0,293553.81,2687.06
1316,20250325,15941.46,6930.29,8614.73,3791.25,10067.84,混合型,中等,"医药生物-20%,电子-15%,计算机-10%",成长型,高,0.19,0.18,1.0,1533.0,1766993.2,16209.88
160717,20250325,11528.05,3495.27,4424.91,2401.0,5567.2,混合型,中等,"金融-30%,科技-25%,消费-20%,医疗-15%",平衡型,高,0.18,0.19,1.0,316.0,12140657.0,3773.13
161028,20250326,8262.27,15705.64,50385.0,2401.0,100168.28,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.16,0.22,1.0,50846.0,321463.56,2694.34
402,20250326,8366.58,2802.78,3219.04,2611.52,3321.47,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.17,0.19,1.0,384.0,9265457.1,6291.34
1480,20250326,17528.19,19128.95,8302.49,2401.0,18174.79,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.19,0.21,1.0,2889.0,9265457.1,6291.34
50027,20250326,34517.14,10697.89,12093.17,5358.1,11114.06,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.19,0.18,1.0,1558.0,1129110.9,2698.69
164906,20250326,14276.36,22260.72,45269.77,2401.0,47147.45,混合型,中等,"医药生物-20%,电子-15%",平衡型,高,0.18,0.18,1.0,2889.0,1099645.9,6829.56
100050,20250326,4547.77,3746.1,10315.09,4405.84,8146.36,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.16,0.17,1.0,2889.0,1129110.89,2698.79
86,20250326,9554.02,12229.09,6305.42,4311.88,5650.56,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.17,0.18,1.0,781.0,1129110.89,2698.79
1016,20250326,6003.12,3662.8,8038.99,2401.0,7794.56,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.17,0.21,1.0,50846.0,6810191.6,2677.32
530028,20250326,57860.55,14493.95,8875.4,4754.11,8023.45,混合型,中等,"金融-30%,信息技术-20%,医疗保健-15%",平衡型,高,0.18,0.19,1.0,1558.0,1129110.9,2698.79
1407,20250326,3173.27,6774.97,4031.43,2401.0,5411.79,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.17,0.19,1.0,781.0,9265457.1,6291.34
965,20250326,9566.75,3090.71,5604.64,2401.0,4408.66,混合型,中等,"金融-30%,科技-25%",平衡型,高,0.16,0.17,1.0,781.0,9265457.1,6291.32
385,20250326,6154.02,3116.19,2642.6,2450.45,2879.96,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.17,0.15,1.0,384.0,48518560.1,3368.8
192,20250326,22654.06,6401.62,3800.43,2728.08,4453.17,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.19,0.17,1.0,269.0,1129110.9,2698.79
164402,20250326,3109.75,5610.55,14880.02,2401.0,37338.72,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.17,0.21,1.0,384.0,321463.56,2694.34
168204,20250326,9854.8,8635.31,11025.05,2401.0,32007.33,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.18,0.21,1.0,1558.0,1129110.89,2698.69
166016,20250326,86148.1,32568.87,6136.58,3423.2,10192.18,混合型,中等,"金融-30%,信息技术-20%,医疗保健-15%",平衡型,高,0.21,0.21,1.0,1558.0,321463.56,2694.34
1338,20250326,23543.99,16787.58,7441.35,3886.61,9375.55,混合型,中等,"科技-30%,医疗健康-25%,新能源-20%",成长型,高,0.19,0.19,1.0,2889.0,837239.69,10624.58
161024,20250326,4613.29,4292.8,11423.48,2401.0,23779.58,混合型,中等,"金融-30%,科技-25%,消费-20%,医疗-15%,其他-10%",平衡型,高,0.16,0.2,1.0,2889.0,321463.56,2694.34
1316,20250326,11987.8,3896.37,8344.16,3798.31,9795.16,混合型,中等,"医药生物-20%,电子-15%,计算机-10%",成长型,高,0.17,0.18,1.0,1558.0,1835102.7,16259.06
160717,20250326,2790.29,2620.41,4265.97,2401.0,5299.47,混合型,中等,"金融-30%,科技-25%,消费-20%,医疗-15%",平衡型,高,0.17,0.16,1.0,301.0,11715693.0,3757.7
161028,20250327,7121.9,16916.91,52839.84,2401.0,100072.2,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.14,0.17,1.0,61406.0,361619.47,2696.91
402,20250327,4254.53,2856.01,3209.86,2619.29,3315.82,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.16,0.15,1.0,379.0,11426094.1,6318.86
1480,20250327,15678.41,9203.45,8445.18,2401.0,18446.06,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.19,0.18,1.0,3066.0,11426094.11,6318.86
50027,20250327,35544.14,15242.2,12030.3,5257.79,11151.5,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.17,0.14,1.0,1675.0,947228.4,2693.33
164906,20250327,14322.56,19408.21,46224.86,2401.0,48517.21,混合型,中等,"医药生物-20%,电子-15%",平衡型,高,0.19,0.18,1.0,3066.0,1521206.1,6928.78
100050,20250327,4558.74,3887.95,10516.43,4380.41,8152.72,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.22,0.16,1.0,3066.0,947228.39,2693.43
86,20250327,2549.81,12114.89,6176.14,4189.67,5596.17,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.16,0.16,1.0,712.0,947228.39,2693.43
1016,20250327,5935.29,6609.14,8000.84,2401.0,7803.04,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.17,0.16,1.0,61406.0,7246446.1,2690.85
530028,20250327,38506.93,15787.57,8628.15,4678.52,7995.9,混合型,中等,"金融-30%,信息技术-20%,医疗保健-15%",平衡型,高,0.17,0.17,1.0,1675.0,947228.4,2693.43
1407,20250327,3482.07,4062.21,3960.79,2401.0,5394.83,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.18,0.17,1.0,712.0,11426094.1,6318.86
965,20250327,5162.9,2866.38,5709.9,2401.0,4475.07,混合型,中等,"金融-30%,科技-25%",平衡型,高,0.18,0.16,1.0,712.0,11426094.1,6318.86
385,20250327,6322.38,5282.85,2663.79,2457.51,2875.72,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.17,0.15,1.0,379.0,49645712.1,3373.85
192,20250327,15289.75,2656.44,3748.15,2678.63,4458.11,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.16,0.14,1.0,274.0,947228.4,2693.43
164402,20250327,5106.73,5706.05,14792.42,2401.0,37331.66,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.17,0.17,1.0,379.0,361619.47,2696.91
168204,20250327,7224.96,7411.76,10503.71,2401.0,31538.96,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.18,0.18,1.0,1675.0,947228.39,2693.33
166016,20250327,72669.57,35683.22,6130.93,3392.12,9923.03,混合型,中等,"金融-30%,信息技术-20%,医疗保健-15%",平衡型,高,0.19,0.16,1.0,1675.0,361619.47,2696.91
1338,20250327,16984.68,17468.62,7252.74,3801.84,9266.76,混合型,中等,"科技-30%,医疗健康-25%,新能源-20%",成长型,高,0.17,0.18,1.0,3066.0,920095.26,10732.25
161024,20250327,6308.6,4110.58,11726.53,2401.0,23910.27,混合型,中等,"金融-30%,科技-25%,消费-20%,医疗-15%,其他-10%",平衡型,高,0.17,0.18,1.0,3066.0,361619.47,2696.91
1316,20250327,9642.73,7452.23,8236.08,3659.15,9882.05,混合型,中等,"医药生物-20%,电子-15%,计算机-10%",成长型,高,0.2,0.17,1.0,1675.0,1688464.1,16398.86
160717,20250327,3022.58,3204.19,4274.44,2401.0,5254.96,混合型,中等,"金融-30%,科技-25%,消费-20%,医疗-15%",平衡型,高,0.16,0.18,1.0,295.0,11748496.0,3771.11
161028,20250328,12208.66,18401.48,49663.74,2401.0,89814.19,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.19,0.2,1.0,53758.0,343957.31,2687.59
402,20250328,4591.31,2119.47,3123.67,2579.73,3232.46,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.14,0.12,1.0,364.0,9573578.1,6259.5
1480,20250328,10345.01,7114.29,7676.59,2401.0,16583.21,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.19,0.2,1.0,2822.0,9573578.12,6259.5
50027,20250328,17398.74,9539.13,11136.67,4913.76,10196.41,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.14,0.12,1.0,1650.0,901359.3,2654.05
164906,20250328,10135.17,16519.6,43401.98,2401.0,43850.56,混合型,中等,"医药生物-20%,电子-15%",平衡型,高,0.17,0.18,1.0,2822.0,1380183.0,6848.7
100050,20250328,4468.69,4256.04,9824.13,4148.7,7580.52,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.23,0.19,1.0,2822.0,901359.32,2654.15
86,20250328,2673.62,8939.83,5838.47,3998.94,5229.53,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.14,0.17,1.0,619.0,901359.32,2654.15
1016,20250328,4984.75,2705.02,7632.09,2401.0,7346.69,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.16,0.17,1.0,53758.0,6150376.1,2679.75
530028,20250328,21935.65,12378.12,8431.05,4493.43,7463.25,混合型,中等,"金融-30%,信息技术-20%,医疗保健-15%",平衡型,高,0.13,0.12,1.0,1650.0,901359.3,2654.15
1407,20250328,2814.55,3452.64,3830.81,2401.0,5132.75,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.17,0.16,1.0,619.0,9573578.1,6259.5
965,20250328,5168.76,2903.64,5463.36,2401.0,4240.53,混合型,中等,"金融-30%,科技-25%",平衡型,高,0.16,0.15,1.0,619.0,9573578.1,6259.48
385,20250328,6584.92,2186.13,2644.01,2447.62,2853.82,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.14,0.14,1.0,364.0,46880760.1,3351.41
192,20250328,9616.7,6378.47,3665.5,2671.56,4270.2,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.15,0.13,1.0,276.0,901359.3,2654.15
164402,20250328,6698.64,6727.19,13729.25,2401.0,33740.19,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.18,0.18,1.0,364.0,343957.31,2687.59
168204,20250328,7503.07,7732.39,9852.38,2401.0,28937.2,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.16,0.14,1.0,1650.0,901359.32,2654.05
166016,20250328,38027.85,32769.51,5902.76,3305.93,9290.78,混合型,中等,"金融-30%,信息技术-20%,医疗保健-15%",平衡型,高,0.2,0.15,1.0,1650.0,343957.31,2687.59
1338,20250328,22568.4,11106.99,6873.38,3628.06,8642.98,混合型,中等,"科技-30%,医疗健康-25%,新能源-20%",成长型,高,0.17,0.16,1.0,2822.0,926522.07,10644.22
161024,20250328,6544.92,5410.91,11021.52,2401.0,21647.58,混合型,中等,"金融-30%,科技-25%,消费-20%,医疗-15%,其他-10%",平衡型,高,0.16,0.19,1.0,2822.0,343957.31,2687.59
1316,20250328,9961.08,4815.29,7785.38,3522.1,9117.7,混合型,中等,"医药生物-20%,电子-15%,计算机-10%",成长型,高,0.15,0.15,1.0,1650.0,1434302.3,16279.78
160717,20250328,2694.63,3089.84,4131.74,2401.0,5030.32,混合型,中等,"金融-30%,科技-25%,消费-20%,医疗-15%",平衡型,高,0.15,0.16,1.0,237.0,10790988.0,3756.09
161028,20250329,1668.19,2736.1,22599.85,2401.0,22022.7,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.02,0.02,0.0,6618.0,343957.31,2687.59
402,20250329,2550.72,1434.51,2848.17,2510.5,2706.88,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.08,0.09,0.0,139.0,9573578.1,6259.5
1480,20250329,1842.54,2733.4,4585.27,2401.0,5767.83,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.04,0.03,0.0,515.0,9573578.13,6259.48
50027,20250329,8079.59,6619.74,7694.96,4042.73,5308.65,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.07,0.07,0.0,255.0,901359.3,2654.05
164906,20250329,3932.37,5544.16,22888.77,2401.0,14196.2,混合型,中等,"医药生物-20%,电子-15%",平衡型,高,0.04,0.03,0.0,515.0,1380183.0,6848.7
100050,20250329,1384.58,1665.54,6433.28,3445.1,4159.29,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.04,0.07,0.0,515.0,901359.32,2654.15
86,20250329,1947.93,6538.3,4363.45,3428.85,3252.24,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.1,0.09,0.0,384.0,901359.32,2654.15
1016,20250329,2522.77,1741.98,5406.84,2401.0,3869.66,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.06,0.05,0.0,6618.0,6150376.1,2679.74
530028,20250329,7739.72,18766.23,6140.11,3906.39,4068.87,混合型,中等,"金融-30%,信息技术-20%,医疗保健-15%",平衡型,高,0.05,0.07,0.0,255.0,901359.3,2654.15
1407,20250329,1421.05,2082.3,3086.94,2401.0,3240.23,混合型,中等,"金融-30%,科技-25%,消费-20%",平衡型,高,0.08,0.08,0.0,384.0,9573578.2,6259.5
965,20250329,3373.76,2325.36,4113.38,2401.0,2956.96,混合型,中等,"金融-30%,科技-25%",平衡型,高,0.09,0.1,0.0,384.0,9573578.0,6259.48
