公司名,股票代码,财报标题,发布时间,PDF链接,stock_type
坤恒顺维,688283,坤恒顺维：成都坤恒顺维科技股份有限公司2023年年度报告,2024-04-21 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-22/1219728669.PDF,kcb
之江生物,688317,之江生物：之江生物：2023年年度报告,2024-04-21 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-22/1219728734.PDF,kcb
华恒生物,688639,华恒生物：安徽华恒生物科技股份有限公司2023年年度报告,2024-04-21 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-22/1219728812.PDF,kcb
艾罗能源,688717,艾罗能源：浙江艾罗网络能源技术股份有限公司2023年年度报告全文,2024-04-21 16:00:00,https://static.cninfo.com.cn/finalpage/2024-04-22/1219728866.PDF,kcb
泽璟制药,688266,泽璟制药：泽璟制药2024年半年度报告,2024-08-23 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-24/1220959842.PDF,kcb
格灵深瞳,688207,格灵深瞳：格灵深瞳2024年半年度报告,2024-08-23 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-24/1220960162.PDF,kcb
均普智能,688306,均普智能：宁波均普智能制造股份有限公司2024年半年度报告,2024-08-23 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-24/1220965685.PDF,kcb
灿瑞科技,688061,灿瑞科技：2024年半年度报告,2024-08-23 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-24/1220965520.PDF,kcb
赛特新材,688398,赛特新材：赛特新材：2024年半年度报告,2024-08-23 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-24/1220963077.PDF,kcb
龙迅股份,688486,龙迅股份：龙迅股份2024年半年度报告,2024-08-23 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-24/1220963441.PDF,kcb
振华风光,688439,振华风光：贵州振华风光半导体股份有限公司2024年半年度报告,2024-08-23 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-24/1220963081.PDF,kcb
洁特生物,688026,洁特生物：2024年半年度报告,2024-08-23 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-24/1220960901.PDF,kcb
华强科技,688151,华强科技：湖北华强科技股份有限公司2024年半年度报告,2024-08-23 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-24/1220960950.PDF,kcb
日联科技,688531,日联科技：2024年半年度报告,2024-08-23 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-24/1220959021.PDF,kcb
铁科轨道,688569,铁科轨道：铁科轨道2024年半年度报告,2024-08-23 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-24/1220959026.PDF,kcb
丛麟科技,688370,丛麟科技：丛麟科技2024年半年度报告,2024-08-23 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-24/1220959338.PDF,kcb
九联科技,688609,九联科技：广东九联科技股份有限公司2024年半年度报告,2024-08-23 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-24/1220963723.PDF,kcb
奥比中光,688322,奥比中光：2024年半年度报告,2024-08-23 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-24/1220964021.PDF,kcb
久日新材,688199,久日新材：天津久日新材料股份有限公司2024年半年度报告,2024-08-23 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-24/1220964268.PDF,kcb
思特威,688213,思特威：2024年半年度报告,2024-08-23 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-24/1220964287.PDF,kcb
博力威,688345,博力威：广东博力威科技股份有限公司2024年半年度报告,2024-08-23 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-24/1220964936.PDF,kcb
井松智能,688251,井松智能：井松智能2024年半年度报告,2024-08-23 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-24/1220959004.PDF,kcb
品高股份,688227,品高股份：2024年半年度报告,2024-08-23 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-24/1220959630.PDF,kcb
杰普特,688025,杰普特：深圳市杰普特光电股份有限公司2024年半年度报告,2024-08-23 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-24/1220966731.PDF,kcb
卓越新能,688196,卓越新能：卓越新能2024年半年度报告,2024-08-23 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-24/1220962246.PDF,kcb
派能科技,688063,派能科技：上海派能能源科技股份有限公司2024年半年度报告,2024-08-23 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-24/1220963047.PDF,kcb
华大智造,688114,华大智造：公司2024年半年度报告,2024-08-23 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-24/1220960914.PDF,kcb
金科环境,688466,金科环境：金科环境：2024年半年度报告,2024-08-23 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-24/1220961380.PDF,kcb
皖仪科技,688600,皖仪科技：2024年半年度报告,2024-08-23 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-24/1220961396.PDF,kcb
英集芯,688209,英集芯：英集芯2024年半年度报告,2024-08-23 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-24/1220959833.PDF,kcb
燕东微,688172,燕东微：2024年半年度报告,2024-08-23 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-24/1220965129.PDF,kcb
联赢激光,688518,联赢激光：深圳市联赢激光股份有限公司2024年半年度报告,2024-08-23 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-24/1220965142.PDF,kcb
五矿新能,688779,五矿新能：五矿新能源材料（湖南）股份有限公司2024年半年度报告,2024-08-23 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-24/1220965149.PDF,kcb
海创药业,688302,海创药业：2024年半年度报告,2024-08-23 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-24/1220962252.PDF,kcb
光云科技,688365,光云科技：光云科技：2024年半年度报告,2024-08-23 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-24/1220962263.PDF,kcb
光云科技,688365,光云科技：光云科技：2024年半年度报告,2024-08-23 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-24/1220962269.PDF,kcb
骄成超声,688392,骄成超声：2024年半年度报告,2024-08-23 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-24/1220961759.PDF,kcb
明微电子,688699,明微电子：2024年半年度报告,2024-08-23 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-24/1220963503.PDF,kcb
必易微,688045,必易微：必易微2024年半年度报告,2024-08-23 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-24/1220963719.PDF,kcb
利元亨,688499,利元亨：广东利元亨智能装备股份有限公司2024年半年度报告,2024-08-23 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-24/1220963450.PDF,kcb
力合微,688589,力合微：2024年半年度报告,2024-08-23 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-24/1220963490.PDF,kcb
中船特气,688146,中船特气：中船特气2024年半年度报告,2024-08-23 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-24/1220960931.PDF,kcb
友车科技,688479,友车科技：2024年半年度报告,2024-08-23 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-24/1220960964.PDF,kcb
德邦科技,688035,德邦科技：烟台德邦科技股份有限公司2024年半年度报告,2024-08-23 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-24/1220960505.PDF,kcb
品茗科技,688109,品茗科技：2024年半年度报告,2024-08-23 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-24/1220961362.PDF,kcb
亚信安全,688225,亚信安全：2024年半年度报告,2024-08-23 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-24/1220961369.PDF,kcb
奥福环保,688021,奥福环保：山东奥福环保科技股份有限公司2024年半年度报告,2024-08-23 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-24/1220958993.PDF,kcb
博瑞医药,688166,博瑞医药：2024年半年度报告,2024-08-23 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-24/1220963058.PDF,kcb
百利天恒,688506,百利天恒：四川百利天恒药业股份有限公司2024年半年度报告,2024-08-23 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-24/1220963091.PDF,kcb
威迈斯,688612,威迈斯：2024年半年度报告,2024-08-23 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-24/1220963104.PDF,kcb
振华新材,688707,振华新材：2024年半年度报告,2024-08-23 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-24/1220963125.PDF,kcb
孚能科技,688567,孚能科技：孚能科技（赣州）股份有限公司2024年半年度报告,2024-08-23 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-24/1220962674.PDF,kcb
菲沃泰,688371,菲沃泰：2024年半年度报告,2024-08-23 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-24/1220962666.PDF,kcb
东芯股份,688110,东芯股份：2024年半年度报告,2024-08-23 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-24/1220962233.PDF,kcb
华熙生物,688363,华熙生物：华熙生物2024年半年度报告,2024-08-23 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-24/1220962258.PDF,kcb
恒烁股份,688416,恒烁股份：2024年半年度报告,2024-08-23 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-24/1220960176.PDF,kcb
时代电气,688187,时代电气：株洲中车时代电气股份有限公司2024年半年度报告,2024-08-23 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-24/1220960144.PDF,kcb
天德钰,688252,天德钰：深圳天德钰科技股份有限公司2024年半年度报告,2024-08-23 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-24/1220964006.PDF,kcb
福光股份,688010,福光股份：2024年半年度报告,2024-08-23 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-24/1220963710.PDF,kcb
气派科技,688216,气派科技：气派科技股份有限公司2024年半年度报告,2024-08-23 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-24/1220964294.PDF,kcb
瑞华泰,688323,瑞华泰：瑞华泰：2024年半年度报告,2024-08-23 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-24/1220961377.PDF,kcb
新相微,688593,新相微：新相微2024年半年度报告,2024-08-23 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-24/1220965349.PDF,kcb
康众医疗,688607,康众医疗：康众医疗2024年半年度报告,2024-08-23 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-24/1220962682.PDF,kcb
同益中,688722,同益中：同益中2024年半年度报告,2024-08-23 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-24/1220961777.PDF,kcb
福立旺,688678,福立旺：2024年半年度报告,2024-08-22 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-23/1220949259.PDF,kcb
莱尔科技,688683,莱尔科技：2024年半年度报告,2024-08-22 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-23/1220952300.PDF,kcb
益方生物,688382,益方生物：益方生物2024年半年度报告,2024-08-22 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-23/1220953145.PDF,kcb
华盛锂电,688353,华盛锂电：江苏华盛锂电材料股份有限公司2024年半年度报告,2024-08-22 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-23/1220951059.PDF,kcb
纳芯微,688052,纳芯微：2024年半年度报告,2024-08-22 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-23/1220952227.PDF,kcb
科捷智能,688455,科捷智能：2024年半年度报告,2024-08-22 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-23/1220952247.PDF,kcb
佰维存储,688525,佰维存储：2024年半年度报告,2024-08-22 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-23/1220952257.PDF,kcb
新风光,688663,新风光：2024年半年度报告,2024-08-22 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-23/1220950229.PDF,kcb
开普云,688228,开普云：2024年半年度报告,2024-08-22 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-23/1220952899.PDF,kcb
海尔生物,688139,海尔生物：海尔生物2024年半年度报告全文,2024-08-22 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-23/1220951690.PDF,kcb
惠泰医疗,688617,惠泰医疗：2024年半年度报告,2024-08-22 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-23/1220951939.PDF,kcb
富信科技,688662,富信科技：广东富信科技股份有限公司2024年半年度报告,2024-08-22 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-23/1220953927.PDF,kcb
中微公司,688012,中微公司：2024年半年度报告,2024-08-22 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-23/1220950845.PDF,kcb
诺泰生物,688076,诺泰生物：诺泰生物：2024年半年度报告,2024-08-22 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-23/1220950852.PDF,kcb
英方软件,688435,英方软件：2024年半年度报告,2024-08-22 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-23/1220950866.PDF,kcb
艾迪药业,688488,艾迪药业：艾迪药业2024年半年度报告,2024-08-22 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-23/1220954888.PDF,kcb
三生国健,688336,三生国健：三生国健：2024年半年度报告,2024-08-22 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-23/1220954567.PDF,kcb
霍莱沃,688682,霍莱沃：2024年半年度报告,2024-08-22 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-23/1220952654.PDF,kcb
和林微纳,688661,和林微纳：2024年半年度报告,2024-08-22 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-23/1220952923.PDF,kcb
臻镭科技,688270,臻镭科技：浙江臻镭科技股份有限公司2024年半年度报告,2024-08-22 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-23/1220950858.PDF,kcb
优利德,688628,优利德：2024年半年度报告,2024-08-22 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-23/1220950876.PDF,kcb
南微医学,688029,南微医学：南微医学科技股份有限公司2024年半年度报告,2024-08-22 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-23/1220951683.PDF,kcb
山外山,688410,山外山：2024年半年度报告,2024-08-22 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-23/1220951702.PDF,kcb
路德环境,688156,路德环境：2024年半年度报告,2024-08-22 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-23/1220952633.PDF,kcb
天岳先进,688234,天岳先进：山东天岳先进科技股份有限公司2024年半年度报告,2024-08-22 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-23/1220952645.PDF,kcb
映翰通,688080,映翰通：2024年半年度报告,2024-08-22 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-23/1220952239.PDF,kcb
迅捷兴,688655,迅捷兴：2024年半年度报告,2024-08-22 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-23/1220952268.PDF,kcb
阿特斯,688472,阿特斯：阿特斯阳光电力集团股份有限公司2024年半年度报告,2024-08-22 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-23/1220953578.PDF,kcb
中科星图,688568,中科星图：中科星图股份有限公司2024年半年度报告,2024-08-22 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-23/1220953579.PDF,kcb
澳华内镜,688212,澳华内镜：2024年半年度报告,2024-08-22 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-23/1220955513.PDF,kcb
奥来德,688378,奥来德：2024年半年度报告,2024-08-22 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-23/1220951339.PDF,kcb
罗普特,688619,罗普特：罗普特科技集团股份有限公司2024年半年度报告,2024-08-22 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-23/1220952911.PDF,kcb
优利德,688628,优利德：2023年年度报告（修订版）,2024-08-22 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-23/1220950875.PDF,kcb
悦康药业,688658,悦康药业：2024年半年度报告,2024-08-22 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-23/1220950892.PDF,kcb
金宏气体,688106,金宏气体：金宏气体：2024年半年度报告,2024-08-21 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-22/1220935729.PDF,kcb
航天环宇,688523,航天环宇：航天环宇2024年半年度报告,2024-08-21 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-22/1220935582.PDF,kcb
赛科希德,688338,赛科希德：赛科希德2024年半年度报告,2024-08-21 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-22/1220936166.PDF,kcb
中触媒,688267,中触媒：中触媒新材料股份有限公司2024年半年度报告,2024-08-21 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-22/1220937269.PDF,kcb
神州细胞,688520,神州细胞：神州细胞2024年半年度报告,2024-08-21 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-22/1220938326.PDF,kcb
麦澜德,688273,麦澜德：2024年半年度报告,2024-08-21 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-22/1220938687.PDF,kcb
博汇科技,688004,博汇科技：博汇科技2024年半年度报告,2024-08-21 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-22/1220936987.PDF,kcb
金冠电气,688517,金冠电气：2024年半年度报告,2024-08-21 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-22/1221291858.PDF,kcb
欧林生物,688319,欧林生物：成都欧林生物科技股份有限公司2024年半年度报告,2024-08-21 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-22/1220936156.PDF,kcb
微电生理,688351,微电生理：2024年半年度报告,2024-08-21 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-22/1220938482.PDF,kcb
航天软件,688562,航天软件：北京神舟航天软件技术股份有限公司2024年半年度报告,2024-08-21 16:00:00,https://static.cninfo.com.cn/finalpage/2024-08-22/1220938699.PDF,kcb
